date,order_id,product,category,price,cost_price,quantity,discount_pct,total_sales,profit,region,sales_channel,payment_method,customer_type,is_weekend
2024-03-24,911a2c8b,A,Electronics,680.21,451.91,4,5.0,2584.8,777.16,East,Online,UPI,New,1
2024-08-03,23ead459,G,Electronics,898.75,552.68,1,5.0,853.81,301.13,East,Distributor,Card,Returning,1
2024-04-15,dfb768bf,D,Furniture,1924.95,1395.51,1,5.0,1828.7,433.19,South,Distributor,Cash,New,0
2024-07-30,3574c8e2,E,Clothing,147.57,109.46,7,10.0,929.69,163.47,North,Distributor,Card,New,0
2024-01-08,0da20fcc,F,Clothing,293.53,214.98,2,10.0,528.35,98.39,West,Distributor,Card,Returning,0
2024-04-04,93731d65,D,Furniture,1163.05,848.22,10,10.0,10467.45,1985.25,North,Online,UPI,Returning,0
2024-03-11,a26b4280,A,Electronics,384.06,281.93,5,0.0,1920.3,510.65,East,Distributor,UPI,Returning,0
2024-11-06,9d610890,F,Clothing,162.94,109.44,5,5.0,773.97,226.77,South,Online,UPI,New,0
2024-11-13,1421496c,D,Furniture,1487.6,877.46,8,15.0,10115.68,3096.0,East,Retail,Cash,Returning,0
2024-03-17,4a8b12cb,C,Furniture,907.93,627.58,5,0.0,4539.65,1401.75,West,Distributor,Cash,New,1
2024-06-16,32a7f445,G,Electronics,494.87,339.17,5,10.0,2226.91,531.06,North,Distributor,UPI,New,1
2024-01-08,029c2be7,C,Furniture,1462.07,875.23,2,15.0,2485.52,735.06,South,Online,NetBanking,New,0
2024-11-15,b62c951d,D,Furniture,1003.45,624.98,10,5.0,9532.77,3282.98,West,Retail,NetBanking,New,0
2024-12-07,b219e9ed,G,Electronics,445.85,282.35,2,10.0,802.53,237.83,East,Distributor,NetBanking,New,1
2024-05-07,83b33658,G,Electronics,412.9,300.3,8,0.0,3303.2,900.8,West,Distributor,Card,New,0
2024-09-18,d5dcaab0,E,Clothing,327.69,210.33,3,0.0,983.07,352.08,North,Online,Card,Returning,0
2024-12-31,6a704676,C,Furniture,740.17,474.25,4,5.0,2812.65,915.65,South,Distributor,Card,New,0
2024-07-15,e4208a81,F,Clothing,263.29,164.51,5,10.0,1184.81,362.26,East,Distributor,,New,0
2024-11-06,d84c09ee,G,Electronics,624.72,406.01,1,0.0,624.72,218.71,West,Retail,Cash,Returning,0
2024-02-27,babff27f,E,Clothing,197.07,108.48,1,10.0,177.36,68.88,South,Retail,NetBanking,Returning,0
2024-08-03,809e7cc1,F,Clothing,209.59,115.97,5,10.0,943.15,363.31,West,Distributor,NetBanking,New,1
2024-01-07,c53537d1,B,Electronics,394.5,223.45,7,0.0,2761.5,1197.35,South,Distributor,Cash,Returning,1
2024-08-28,2da405ff,A,Electronics,302.11,199.0,8,15.0,2054.35,462.35,North,Retail,Cash,New,0
2024-06-01,6f5815e4,F,Clothing,149.68,102.13,7,0.0,1047.76,332.85,East,Retail,Cash,Returning,1
2024-12-29,e610e08b,G,Electronics,638.37,369.92,7,5.0,4245.16,1655.72,East,Online,Cash,Returning,1
2024-01-14,bc5bb591,F,Clothing,85.41,57.34,4,0.0,341.64,112.28,North,Online,Cash,New,1
2024-11-02,2843f8bd,G,Electronics,695.46,487.38,1,15.0,591.14,103.76,West,Online,Cash,New,1
2024-12-23,0c10bd21,E,Clothing,105.55,58.73,9,10.0,854.96,326.39,West,Distributor,Cash,Returning,0
2024-04-21,368c0c62,F,Clothing,192.96,131.36,10,15.0,1640.16,326.56,East,Distributor,Cash,Returning,1
2024-08-03,c3d37a6c,F,Clothing,145.0,83.36,6,0.0,870.0,369.84,North,Distributor,Card,New,1
2024-09-17,a6de3d06,F,Clothing,261.88,157.22,5,5.0,1243.93,457.83,South,Retail,,Returning,0
2024-03-19,0bf5c696,B,Electronics,436.02,297.2,10,,3706.17,734.17,East,Distributor,UPI,Returning,0
2024-12-01,a14e45a8,F,Clothing,255.66,169.83,8,15.0,1738.49,379.85,West,Distributor,Card,Returning,1
2024-06-18,b6a8d322,A,Electronics,786.64,520.6,1,10.0,707.98,187.38,South,Distributor,Card,New,0
2024-10-31,1079c1f0,D,Furniture,1959.3,1412.7,7,15.0,11657.83,1768.93,West,Online,NetBanking,New,0
2024-07-23,a84c4ea0,A,Electronics,439.74,319.61,7,0.0,3078.18,840.91,West,Distributor,Cash,New,0
2024-09-17,5e16ffbe,C,Furniture,666.71,454.36,2,5.0,1266.75,358.03,North,Online,Cash,Returning,0
2024-07-13,ddefcf56,D,Furniture,1082.15,767.79,8,5.0,8224.34,2082.02,North,Online,Cash,Returning,1
2024-12-11,a983fdd4,F,Clothing,112.24,64.68,4,15.0,381.62,122.9,West,Retail,NetBanking,New,0
2024-05-18,1fbb2ce9,C,Furniture,1155.07,831.31,6,0.0,6930.42,1942.56,South,Online,UPI,Returning,1
2024-06-01,0d61c898,G,Electronics,462.61,258.28,8,10.0,3330.79,1264.55,West,Online,Cash,Returning,1
2024-10-29,872a1219,F,Clothing,109.35,79.67,7,15.0,650.63,92.94,East,Retail,Card,Returning,0
2024-08-02,800e21a9,G,Electronics,645.0,428.31,7,,4289.25,1291.08,East,Distributor,NetBanking,Returning,0
2024-03-06,511eebde,E,Clothing,318.2,191.08,4,0.0,1272.8,508.48,East,Retail,Card,Returning,0
2024-04-22,314c34d1,F,Clothing,178.08,103.57,10,0.0,1780.8,745.1,East,Retail,NetBanking,New,0
2024-06-30,e27d5d29,B,Electronics,582.21,340.02,10,5.0,5531.0,2130.8,West,Retail,Cash,New,1
2024-05-08,e3974d10,C,Furniture,1498.48,908.92,4,15.0,5094.83,1459.15,South,Distributor,Cash,Returning,0
2024-03-06,b0507180,G,Electronics,847.17,612.61,3,5.0,2414.43,576.6,East,Distributor,UPI,Returning,0
2024-09-20,e273df37,F,Clothing,82.11,51.52,5,10.0,369.5,111.89,East,Distributor,Cash,New,0
2024-12-10,631cbd19,D,Furniture,1743.47,1017.1,1,5.0,1656.3,639.2,East,Distributor,Cash,Returning,0
2024-02-18,2832592f,A,Electronics,576.45,353.41,8,5.0,4381.02,1553.74,West,Distributor,UPI,New,1
2024-01-12,466dd4d3,C,Furniture,1255.2,699.3,5,15.0,5334.6,1838.1,North,Distributor,NetBanking,New,0
2024-09-20,7ac10ce0,F,Clothing,260.91,171.24,8,15.0,1774.19,404.27,South,Retail,Cash,Returning,0
2024-04-30,9fb197ab,G,Electronics,739.74,503.11,1,15.0,628.78,125.67,South,Distributor,NetBanking,New,0
2024-02-09,05ec8fd9,E,Clothing,239.11,142.44,2,0.0,478.22,193.34,East,Retail,NetBanking,Returning,0
2024-04-14,cac0716d,F,Clothing,169.03,99.39,5,0.0,845.15,348.2,South,Online,NetBanking,Returning,1
2024-01-18,0a5c6268,G,Electronics,884.71,655.2,2,15.0,1504.01,193.61,North,Retail,UPI,Returning,0
2024-06-18,c57413d3,F,Clothing,228.19,154.95,7,0.0,1597.33,512.68,South,Online,Cash,Returning,0
2024-08-01,9522573b,B,Electronics,303.27,174.16,6,10.0,1637.66,592.7,South,Retail,Card,New,0
2024-12-28,1155baa9,C,Furniture,755.01,464.78,5,5.0,3586.3,1262.4,South,Retail,NetBanking,New,1
2024-07-06,72a841a6,G,Electronics,611.6,339.73,2,5.0,1162.04,482.58,North,Distributor,NetBanking,New,1
2024-08-17,fb311d40,F,Clothing,180.79,100.3,8,15.0,1229.37,426.97,North,Online,Card,New,1
2024-03-16,eb9768dc,G,Electronics,484.86,338.24,4,10.0,1745.5,392.54,North,Online,NetBanking,Returning,1
2024-10-01,f47f8fb6,A,Electronics,396.78,285.72,8,5.0,3015.53,729.77,East,Retail,Cash,Returning,0
2024-08-29,81abe6eb,G,Electronics,779.89,458.41,8,10.0,5615.21,1947.93,East,Distributor,UPI,Returning,0
2024-08-21,9d6ba8cf,D,Furniture,1763.31,1267.07,1,10.0,1586.98,319.91,East,Retail,Card,Returning,0
2024-02-19,d77dddd4,D,Furniture,1136.93,668.96,8,5.0,8640.67,3288.99,South,Distributor,NetBanking,New,0
2024-09-20,c249867b,C,Furniture,960.23,705.95,8,,7681.84,2034.24,South,Distributor,Card,New,0
2024-08-27,bbc54eec,A,Electronics,713.4,527.94,1,15.0,606.39,78.45,East,Distributor,UPI,Returning,0
2024-05-14,08adeb9b,C,Furniture,1336.17,973.29,3,5.0,3808.08,888.21,West,Retail,Card,New,0
2024-11-07,72ff9ebf,B,Electronics,475.5,318.42,4,5.0,1806.9,533.22,East,Online,Card,New,0
2024-04-19,6aace84c,D,Furniture,1591.42,1094.77,10,15.0,13527.07,2579.37,East,Online,UPI,Returning,0
2024-08-05,3efae336,F,Clothing,263.63,184.56,5,15.0,1120.43,197.63,North,Online,UPI,New,0
2024-11-28,7b6409c5,D,Furniture,1695.48,1026.03,3,15.0,4323.47,1245.38,East,Distributor,NetBanking,Returning,0
2024-05-24,0c13c84c,A,Electronics,422.52,293.59,5,0.0,2112.6,644.65,East,Online,UPI,New,0
2024-12-26,5f068ca3,B,Electronics,254.61,149.11,4,15.0,865.67,269.23,South,Online,Card,New,0
2024-08-31,4b332348,E,Clothing,165.62,111.06,1,10.0,149.06,38.0,East,Distributor,Card,New,1
2024-08-06,84da78c8,D,Furniture,988.85,693.73,10,15.0,8405.23,1467.93,South,Online,NetBanking,New,0
2024-09-16,245de0a5,B,Electronics,448.6,295.93,8,15.0,3050.48,683.04,North,Online,NetBanking,Returning,0
2024-09-01,dc32566f,E,Clothing,210.8,131.96,2,10.0,379.44,115.52,South,Online,UPI,Returning,1
2024-05-18,b14ef5cc,C,Furniture,1430.73,920.04,2,10.0,2575.31,735.23,North,Distributor,UPI,New,1
2024-04-16,e6d3f096,A,Electronics,475.78,289.96,7,15.0,2830.89,801.17,South,Retail,UPI,New,0
2024-11-20,7b14e9e4,E,Clothing,134.05,85.37,1,5.0,127.35,41.98,East,Retail,Cash,New,0
2024-12-12,8f4e7bc5,D,Furniture,989.35,709.59,9,0.0,8904.15,2517.84,East,Retail,Cash,Returning,0
2024-08-22,e14625af,F,Clothing,231.86,165.86,6,10.0,1252.04,256.88,South,Distributor,Cash,Returning,0
2024-11-06,1f550653,G,Electronics,475.6,297.77,8,0.0,3804.8,1422.64,West,Distributor,UPI,New,0
2024-10-28,6c53d5c4,A,Electronics,575.37,391.53,6,,2934.39,585.21,North,Online,Cash,New,0
2024-01-21,1e74e844,B,Electronics,441.93,318.27,1,0.0,441.93,123.66,East,Online,UPI,Returning,1
2024-02-18,c16a4159,A,Electronics,684.81,490.95,6,0.0,4108.86,1163.16,North,Retail,NetBanking,New,1
2024-08-01,28d93445,A,Electronics,578.17,324.48,6,15.0,2948.67,1001.79,North,Distributor,Cash,Returning,0
2024-09-16,eb51158d,D,Furniture,920.79,585.37,1,0.0,920.79,335.42,North,Online,Card,Returning,0
2024-05-29,fc47ab0c,A,Electronics,692.64,518.19,6,0.0,4155.84,1046.7,East,Retail,Cash,Returning,0
2024-12-26,0de9f1fa,F,Clothing,116.73,74.3,8,5.0,887.15,292.75,South,Retail,UPI,New,0
2024-11-17,2c87656c,C,Furniture,1446.49,847.54,9,10.0,11716.57,4088.71,East,Online,Card,New,1
2024-04-22,fb6aeb90,E,Clothing,231.58,168.91,4,5.0,880.0,204.36,South,Online,,Returning,0
2024-06-30,802d2369,D,Furniture,1623.39,895.03,5,0.0,8116.95,3641.8,South,Online,Cash,Returning,1
2024-12-25,8771319c,E,Clothing,300.15,219.97,3,15.0,765.38,105.47,North,Distributor,Cash,New,0
2024-03-08,fe9920f3,B,Electronics,399.43,221.68,2,15.0,679.03,235.67,North,Retail,UPI,Returning,0
2024-07-01,b4a0bc97,E,Clothing,292.7,206.91,3,5.0,834.19,213.47,South,Retail,NetBanking,Returning,0
2024-03-06,e55054aa,B,Electronics,593.68,376.37,9,5.0,5075.96,1688.63,North,Online,UPI,Returning,0
2024-01-29,93c9af40,D,Furniture,1754.35,1134.88,9,10.0,14210.24,3996.31,South,Distributor,UPI,Returning,0
2024-09-03,4a2f3889,D,Furniture,1084.13,787.41,1,5.0,1029.92,242.51,North,Online,NetBanking,Returning,0
2024-05-03,783e3e14,E,Clothing,235.89,166.81,9,0.0,2123.01,621.72,West,Retail,NetBanking,New,0
2024-03-19,0ebc2734,C,Furniture,1191.9,880.6,10,10.0,10727.1,1921.1,East,Retail,UPI,Returning,0
2024-09-25,d533300b,F,Clothing,271.41,163.83,3,0.0,814.23,322.74,West,Retail,Cash,New,0
2024-07-12,0db7f858,C,Furniture,764.49,503.34,6,0.0,4586.94,1566.9,West,Distributor,UPI,New,0
2024-05-23,8ee77061,C,Furniture,931.92,546.32,7,0.0,6523.44,2699.2,East,Online,NetBanking,Returning,0
2024-11-09,bc3bbb39,G,Electronics,598.61,347.4,7,10.0,3771.24,1339.44,North,Distributor,NetBanking,New,1
2024-01-30,222d07de,B,Electronics,257.66,143.41,5,15.0,1095.06,378.01,South,Retail,NetBanking,Returning,0
2024-06-09,68b99d37,A,Electronics,744.8,535.62,5,0.0,3724.0,1045.9,North,Retail,Card,New,1
2024-08-29,7a71ab19,E,Clothing,386.02,243.41,9,15.0,2953.05,762.36,East,Distributor,NetBanking,Returning,0
2024-04-12,2aa06516,F,Clothing,107.17,73.69,5,10.0,482.26,113.82,North,Distributor,Cash,Returning,0
2024-12-03,d9fb12a4,B,Electronics,255.42,172.68,10,0.0,2554.2,827.4,West,Online,Card,New,0
2024-09-30,44a8f0ea,B,Electronics,508.78,359.58,9,10.0,4121.12,884.9,South,Retail,Card,New,0
2024-08-07,ca8a1136,E,Clothing,331.41,233.53,6,0.0,1988.46,587.28,South,Distributor,,New,0
2024-01-11,3e801f77,G,Electronics,698.04,406.22,9,5.0,5968.24,2312.26,South,Online,Cash,New,0
2024-12-21,7dafb85e,A,Electronics,399.03,295.25,9,5.0,3411.71,754.46,South,Online,UPI,Returning,1
2024-08-13,30d85792,B,Electronics,483.12,353.74,7,5.0,3212.75,736.57,West,Online,Card,Returning,0
2024-04-15,70554b96,B,Electronics,597.81,334.06,6,10.0,3228.17,1223.81,East,Retail,,Returning,0
2024-04-04,cdeb733e,G,Electronics,600.99,365.66,9,5.0,5138.46,1847.52,West,Online,NetBanking,New,0
2024-02-06,2584bdde,C,Furniture,987.68,738.98,9,5.0,8444.66,1793.84,East,Retail,NetBanking,New,0
2024-08-12,cc955b0d,F,Clothing,156.12,98.99,9,5.0,1334.83,443.92,North,Online,UPI,New,0
2024-05-27,6eafa51d,A,Electronics,565.52,405.2,1,5.0,537.24,132.04,North,Online,Cash,Returning,0
2024-11-28,50a196f5,D,Furniture,1911.07,1146.02,4,5.0,7262.07,2677.99,North,Online,Card,Returning,0
2024-02-13,90c7b8ee,G,Electronics,888.31,660.69,3,10.0,2398.44,416.37,North,Retail,UPI,Returning,0
2024-04-23,0b19f6b0,C,Furniture,999.84,630.43,4,15.0,3399.46,877.74,South,Distributor,Card,Returning,0
2024-02-08,4536bf09,D,Furniture,1642.84,993.48,7,15.0,9774.9,2820.54,East,Distributor,Cash,Returning,0
2024-06-15,285c8811,F,Clothing,93.81,68.04,1,0.0,93.81,25.77,East,Online,Card,Returning,1
2024-12-05,d8d6e69e,D,Furniture,1716.26,1087.53,4,5.0,6521.79,2171.67,South,Online,Card,Returning,0
2024-04-30,a64824ad,B,Electronics,491.04,356.28,6,15.0,2504.3,366.62,South,Distributor,UPI,New,0
2024-03-13,ce371410,C,Furniture,883.68,569.75,5,10.0,3976.56,1127.81,North,Online,NetBanking,New,0
2024-01-24,3a884fc6,E,Clothing,297.2,169.54,8,0.0,2377.6,1021.28,South,Distributor,Card,New,0
2024-04-09,45fafbef,E,Clothing,368.39,267.92,3,15.0,939.39,135.63,North,Distributor,UPI,Returning,0
2024-05-03,feb8bc9b,A,Electronics,505.68,317.19,9,15.0,3868.45,1013.74,West,Distributor,Card,Returning,0
2024-10-26,78c1cae7,A,Electronics,654.16,368.69,4,0.0,2616.64,1141.88,South,Online,Cash,Returning,1
2024-11-26,041cb3eb,B,Electronics,587.77,404.2,9,10.0,4760.94,1123.14,East,Distributor,Cash,New,0
2024-07-04,9912dc4c,A,Electronics,453.12,275.96,2,15.0,770.3,218.38,East,Online,NetBanking,New,0
2024-02-12,3e5b4cc6,G,Electronics,897.01,626.14,6,15.0,4574.75,817.91,West,Retail,Card,Returning,0
2024-02-02,046f2633,F,Clothing,263.58,186.03,2,,448.09,76.03,North,Retail,UPI,New,0
2024-03-09,195908b6,B,Electronics,413.89,301.46,2,0.0,827.78,224.86,West,Distributor,UPI,Returning,1
2024-05-11,3d17ec84,B,Electronics,495.13,279.9,6,0.0,2970.78,1291.38,South,Retail,Cash,Returning,1
2024-05-05,95dded98,F,Clothing,123.23,73.97,8,15.0,837.96,246.2,West,Distributor,Cash,New,1
2024-12-03,e96a0b4d,B,Electronics,366.55,227.19,10,15.0,3115.68,843.77,North,Online,NetBanking,New,0
2024-12-27,4e7b2f67,E,Clothing,212.23,127.86,4,0.0,848.92,337.48,East,Distributor,UPI,New,0
2024-08-12,2c4a21ce,F,Clothing,159.28,110.26,9,10.0,1290.17,297.83,South,Distributor,UPI,New,0
2024-09-30,dffd3021,E,Clothing,326.95,188.14,5,10.0,1471.28,530.58,East,Distributor,NetBanking,New,0
2024-10-29,f8b1dde1,F,Clothing,101.33,72.0,2,0.0,202.66,58.66,South,Distributor,Card,Returning,0
2024-11-07,797c2964,A,Electronics,410.54,250.39,3,10.0,1108.46,357.29,East,Retail,NetBanking,Returning,0
2024-09-24,9f1130bb,A,Electronics,403.74,241.97,7,5.0,2684.87,991.08,West,Retail,Card,Returning,0
2024-06-19,a36d9cec,C,Furniture,1151.91,760.59,6,5.0,6565.89,2002.35,East,Online,Card,New,0
2024-05-02,0ca046c6,F,Clothing,275.2,184.52,2,5.0,522.88,153.84,North,Retail,Cash,Returning,0
2024-08-05,1c4b11a0,F,Clothing,123.82,76.01,3,10.0,334.31,106.28,East,Distributor,Cash,New,0
2024-09-10,90fea00b,E,Clothing,394.3,246.91,1,15.0,335.16,88.25,East,Distributor,Card,New,0
2024-03-26,1aabfc22,G,Electronics,794.67,444.83,5,0.0,3973.35,1749.2,East,Distributor,Cash,New,0
2024-11-08,aa3a2fc9,C,Furniture,1352.81,941.51,1,10.0,1217.53,276.02,West,Online,NetBanking,New,0
2024-10-22,99ba131b,A,Electronics,752.77,503.63,4,10.0,2709.97,695.45,North,Distributor,UPI,New,0
2024-04-23,5eca85ee,C,Furniture,1391.08,905.0,7,5.0,9250.68,2915.68,West,Distributor,Card,Returning,0
2024-12-11,7c105388,D,Furniture,1042.23,607.66,4,5.0,3960.47,1529.83,East,Retail,NetBanking,New,0
2024-03-24,2769f409,E,Clothing,200.66,127.32,3,10.0,541.78,159.82,South,Online,Card,Returning,1
2024-11-21,808ec545,C,Furniture,1413.46,959.97,4,15.0,4805.76,965.88,South,Distributor,Card,Returning,0
2024-05-23,cf5f7c60,F,Clothing,269.69,196.32,4,0.0,1078.76,293.48,East,Distributor,UPI,Returning,0
2024-09-14,1e0c86e5,G,Electronics,525.91,318.82,2,15.0,894.05,256.41,North,Retail,Cash,Returning,1
2024-01-21,b8fe05e6,A,Electronics,511.03,382.48,8,10.0,3679.42,619.58,West,Retail,UPI,Returning,1
2024-06-04,84aaa362,A,Electronics,614.14,378.13,5,5.0,2917.16,1026.51,North,Retail,Cash,New,0
2024-12-11,225d24a6,A,Electronics,776.8,530.87,8,15.0,5282.24,1035.28,North,Distributor,Cash,Returning,0
2024-10-17,aae9ab1e,D,Furniture,1387.87,936.17,2,,2359.38,487.04,North,Retail,Cash,New,0
2024-02-23,99469b2d,F,Clothing,116.27,77.25,1,10.0,104.64,27.39,West,Online,Card,New,0
2024-11-17,49d41951,C,Furniture,1319.34,766.01,3,15.0,3364.32,1066.29,South,Distributor,Cash,Returning,1
2024-06-06,d14f2958,A,Electronics,406.25,228.1,5,0.0,2031.25,890.75,South,Online,Cash,New,0
2024-11-25,199f54dc,E,Clothing,224.45,141.5,3,10.0,606.01,181.51,South,Retail,Cash,Returning,0
2024-01-03,f660c66d,B,Electronics,395.8,285.57,8,10.0,2849.76,565.2,North,Distributor,UPI,New,0
2024-11-14,47eddc8d,A,Electronics,657.04,417.8,6,0.0,3942.24,1435.44,West,Distributor,UPI,New,0
2024-10-30,621d0686,D,Furniture,1546.61,925.24,5,5.0,7346.4,2720.2,West,Online,,New,0
2024-04-18,319e71aa,G,Electronics,550.16,366.75,9,5.0,4703.87,1403.12,West,Retail,UPI,New,0
2024-11-14,4549e8dd,G,Electronics,887.3,635.23,3,5.0,2528.8,623.11,West,Retail,NetBanking,New,0
2024-05-02,f190194f,D,Furniture,1441.14,938.31,3,5.0,4107.25,1292.32,South,Retail,Cash,Returning,0
2024-08-06,1c0f6478,G,Electronics,522.0,324.37,7,5.0,3471.3,1200.71,West,Distributor,UPI,Returning,0
2024-08-11,d0a44f7a,E,Clothing,378.6,232.65,2,15.0,643.62,178.32,East,Online,Card,New,1
2024-03-26,8eb6585b,E,Clothing,238.88,138.24,10,10.0,2149.92,767.52,South,Distributor,NetBanking,Returning,0
2024-11-24,2d61b4c2,D,Furniture,1268.29,795.82,5,5.0,6024.38,2045.28,North,Online,NetBanking,New,1
2024-01-04,ef8b6943,G,Electronics,422.55,259.38,5,5.0,2007.11,710.21,South,Online,Card,New,0
2024-10-29,8f06372a,D,Furniture,1474.11,983.78,10,0.0,14741.1,4903.3,East,Distributor,NetBanking,Returning,0
2024-08-06,f64e95b5,F,Clothing,287.49,184.25,2,0.0,574.98,206.48,East,Online,Card,New,0
2024-04-05,82b63967,G,Electronics,609.22,390.0,3,15.0,1553.51,383.51,East,Retail,Cash,New,0
2024-05-30,12bde9a8,E,Clothing,311.47,207.48,5,0.0,1557.35,519.95,West,Distributor,UPI,New,0
2024-08-09,cc1cf93b,A,Electronics,575.06,375.17,7,15.0,3421.61,795.42,East,Online,Cash,Returning,0
2024-07-14,27838481,D,Furniture,840.16,574.28,9,10.0,6805.3,1636.78,West,Distributor,Cash,Returning,1
2024-09-15,244cc253,A,Electronics,303.53,201.37,4,10.0,1092.71,287.23,South,Distributor,Card,Returning,1
2024-06-18,2f31aa20,C,Furniture,1316.47,911.62,5,10.0,5924.12,1366.02,West,Distributor,UPI,New,0
2024-01-05,f91d0ee0,A,Electronics,507.45,280.38,1,15.0,431.33,150.95,West,Online,NetBanking,New,0
2024-03-17,d1380153,A,Electronics,797.48,570.89,9,5.0,6818.45,1680.44,East,Online,Card,New,1
2024-05-12,2810e2de,C,Furniture,1035.86,588.99,7,5.0,6888.47,2765.54,East,Retail,Card,Returning,1
2024-09-25,499355cf,B,Electronics,290.25,217.25,1,0.0,290.25,73.0,West,Retail,UPI,Returning,0
2024-10-08,95d225b2,D,Furniture,1972.15,1390.39,1,10.0,1774.93,384.54,East,Online,NetBanking,New,0
2024-06-25,0d4494b9,B,Electronics,250.01,150.0,9,5.0,2137.59,787.59,East,Online,Card,New,0
2024-01-07,0f0c1fb2,G,Electronics,436.83,252.28,9,0.0,3931.47,1660.95,North,Retail,Cash,New,1
2024-07-21,57a210f7,B,Electronics,506.75,314.03,8,10.0,3648.6,1136.36,West,Distributor,Cash,New,1
2024-11-17,e2cff076,F,Clothing,110.57,79.03,10,0.0,1105.7,315.4,South,Online,UPI,Returning,1
2024-08-16,71a868df,E,Clothing,361.13,229.95,8,10.0,2600.14,760.54,North,Retail,UPI,New,0
2024-08-08,54208688,B,Electronics,468.49,334.57,4,15.0,1592.87,254.59,West,Online,Cash,Returning,0
2024-12-08,06152ae8,G,Electronics,867.87,624.82,4,15.0,2950.76,451.48,West,Online,UPI,Returning,1
2024-11-18,f8585713,A,Electronics,634.74,419.89,1,15.0,539.53,119.64,South,Distributor,Cash,New,0
2024-02-13,d6d0dc4a,A,Electronics,387.81,218.35,8,10.0,2792.23,1045.43,South,Online,Card,Returning,0
2024-02-09,b073ba49,F,Clothing,247.55,170.64,5,5.0,1175.86,322.66,West,Online,Card,New,0
2024-01-17,e493b432,C,Furniture,1027.31,626.4,5,5.0,4879.72,1747.72,West,Distributor,Card,Returning,0
2024-09-20,2dded371,A,Electronics,523.4,327.34,3,5.0,1491.69,509.67,West,Online,Cash,Returning,0
2024-02-18,3a0883cf,D,Furniture,872.4,567.14,5,5.0,4143.9,1308.2,East,Online,NetBanking,Returning,1
2024-09-07,cc259535,A,Electronics,721.87,476.9,8,15.0,4908.72,1093.52,East,Retail,Cash,New,1
2024-12-01,b354511b,F,Clothing,217.55,119.87,8,15.0,1479.34,520.38,East,Retail,Card,New,1
2024-11-13,d71d2477,A,Electronics,499.94,345.16,9,0.0,4499.46,1393.02,North,Online,,New,0
2024-02-26,8d382819,A,Electronics,434.94,260.22,10,15.0,3696.99,1094.79,North,Online,NetBanking,New,0
2024-03-28,f391bf7e,E,Clothing,344.01,197.95,7,10.0,2167.26,781.61,South,Online,Card,New,0
2024-11-24,638dbb9d,E,Clothing,302.54,181.15,1,15.0,257.16,76.01,North,Online,Card,Returning,1
2024-12-23,4e7fa399,B,Electronics,407.21,241.17,2,10.0,732.98,250.64,South,Retail,Cash,Returning,0
2024-05-12,4bb5fe74,F,Clothing,175.84,98.77,6,0.0,1055.04,462.42,East,Distributor,Card,New,1
2024-10-21,1557a94e,C,Furniture,1421.16,846.97,1,5.0,1350.1,503.13,East,Distributor,Card,New,0
2024-01-31,a7c08506,C,Furniture,991.08,622.09,8,15.0,6739.34,1762.62,West,Distributor,NetBanking,New,0
2024-09-15,ee40258e,B,Electronics,393.2,270.58,10,0.0,3932.0,1226.2,South,Distributor,Card,Returning,1
2024-07-07,5cd6cd96,D,Furniture,1139.51,682.05,1,10.0,1025.56,343.51,North,Online,Cash,New,1
2024-10-02,6d5ecea6,A,Electronics,476.4,297.82,1,0.0,476.4,178.58,West,Retail,Cash,Returning,0
2024-12-05,60e28333,D,Furniture,861.15,632.32,6,15.0,4391.86,597.94,West,Retail,UPI,New,0
2024-03-16,3b7bbee2,A,Electronics,512.33,345.18,9,10.0,4149.87,1043.25,North,Retail,NetBanking,Returning,1
2024-07-22,09454547,B,Electronics,598.52,352.84,4,10.0,2154.67,743.31,West,Online,UPI,Returning,0
2024-02-11,5bafea6b,C,Furniture,729.69,515.22,3,0.0,2189.07,643.41,East,Online,Cash,New,1
2024-12-30,a06d8183,G,Electronics,549.73,379.17,7,5.0,3655.7,1001.51,West,Online,NetBanking,Returning,0
2024-12-14,b5992106,B,Electronics,354.56,253.36,3,0.0,1063.68,303.6,East,Retail,Card,Returning,1
2024-05-22,ca9be572,B,Electronics,389.04,229.62,10,10.0,3501.36,1205.16,North,Online,NetBanking,New,0
